Location,Month,Year,Month_Number,Quarter,Days,Population,Antibiotic,Class,Spectrum,Spectrum_Weight,Is_Combination,Quantity_Sold,Total_DDD,Latitude,Longitude,Resistance_Rate,Quantity_per_1000,Antibiotic_Share,Total_Monthly_Quantity,Total_Monthly_DDD,DDD_per_1000_per_day,Antibiotic_Class_Shift_Percent,Combination_Irrationality_Index_Percent,Volatility_Percent,Lag1_Quantity_Sold,Lag2_Quantity_Sold,Lag1_Resistance_Rate,Lag2_Resistance_Rate,Rolling_3M_Quantity,Rolling_3M_Resistance
Ahmedabad,2024-08,2024,8,3,31,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,17443.0,6977.200000000001,23.02,72.57,21.48,2.180375,0.10944764797048434,159373.0,179046.2,0.7219604838709678,3.148402733264687,28.14592183117592,8.853402930929496,17003.0,21570.0,21.14,19.23,18672.0,20.61666666666667
Ahmedabad,2024-09,2024,9,3,30,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,16519.0,6607.6,23.02,72.57,20.74,2.064875,0.1067691333208374,154717.0,175416.2,0.7309008333333333,2.0094177072814703,28.989057440358852,8.853402930929496,17443.0,17003.0,21.48,21.14,16988.333333333332,21.12
Ahmedabad,2024-10,2024,10,4,31,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,19851.0,7940.400000000001,23.02,72.57,20.94,2.481375,0.12459516457030956,159324.0,182367.87999999998,0.7353543548387096,4.8973040504989775,30.80703472169918,8.853402930929496,16519.0,17443.0,20.74,21.48,17937.666666666668,21.05333333333333
Ahmedabad,2024-11,2024,11,4,30,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,16827.0,6730.8,23.02,72.57,21.73,2.103375,0.1076886647552734,156256.0,179691.88,0.7487161666666666,4.177009537809019,32.64194654925251,8.853402930929496,19851.0,16519.0,20.94,20.74,17732.333333333332,21.136666666666667
Ahmedabad,2024-12,2024,12,4,31,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,17038.0,6815.200000000001,23.02,72.57,19.53,2.12975,0.10668954332266731,159697.0,174402.32,0.7032351612903226,5.920761731836956,28.86215771116552,8.853402930929496,16827.0,19851.0,21.73,20.94,17905.333333333332,20.733333333333334
Ahmedabad,2025-01,2025,1,1,31,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,20184.0,8073.6,23.02,72.57,19.43,2.523,0.11786827997804276,171242.0,189993.5,0.7661028225806452,3.255607766563694,30.085493044930566,8.853402930929496,17038.0,16827.0,19.53,21.73,18016.333333333332,20.23
Ahmedabad,2025-02,2025,2,1,28,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,22281.0,8912.4,23.02,72.57,19.53,2.785125,0.11817588747275129,188541.0,213193.44,0.9517564285714286,1.8451294590861298,30.140393866586045,8.853402930929496,20184.0,17038.0,19.43,19.53,19834.333333333332,19.496666666666666
Ahmedabad,2025-03,2025,3,1,31,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,21462.0,8584.800000000001,23.02,72.57,20.54,2.68275,0.11470258136924803,187110.0,208783.84000000003,0.8418703225806453,2.1125410709639065,30.109561220672333,8.853402930929496,22281.0,20184.0,19.53,19.43,21309.0,19.833333333333332
Ahmedabad,2025-04,2025,4,2,30,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,21826.0,8730.4,23.02,72.57,22.61,2.72825,0.11534111927284257,189230.0,214796.14,0.8949839166666667,2.8141537445324123,29.436135919251704,8.853402930929496,21462.0,22281.0,20.54,19.53,21856.333333333332,20.893333333333334
Ahmedabad,2025-05,2025,5,2,31,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,33876.0,13550.400000000001,23.02,72.57,23.22,4.2345,0.1634184933621488,207296.0,228990.09999999998,0.9233471774193547,6.379854413403523,29.95812750849027,8.853402930929496,21826.0,21462.0,22.61,20.54,25721.333333333332,22.123333333333335
Ahmedabad,2025-06,2025,6,2,30,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,21247.0,8498.800000000001,23.02,72.57,22.97,2.655875,0.11282751149675542,188314.0,208514.47999999998,0.8688103333333332,5.997755743272366,30.518177087205412,8.853402930929496,33876.0,21826.0,23.22,22.61,25649.666666666668,22.933333333333334
Ahmedabad,2025-07,2025,7,3,31,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,21970.0,8788.0,23.02,72.57,24.68,2.74625,0.11528874662188754,190565.0,218689.34000000003,0.8818118548387098,8.41632059630593,26.16482565004067,8.853402930929496,21247.0,33876.0,22.97,23.22,25697.666666666668,23.623333333333335
Ahmedabad,2025-08,2025,8,3,31,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,17190.0,6876.0,23.02,72.57,24.73,2.14875,0.10584323625392525,162410.0,186519.08,0.752093064516129,5.796124398019067,30.100979003755928,8.853402930929496,21970.0,21247.0,24.68,22.97,20135.666666666668,24.126666666666665
Ahmedabad,2025-09,2025,9,3,30,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,17758.0,7103.200000000001,23.02,72.57,22.81,2.21975,0.11587601957585644,153250.0,169708.30000000002,0.7071179166666668,4.165533406731579,27.399673735725937,8.853402930929496,17190.0,21970.0,24.73,24.68,18972.666666666668,24.073333333333334
Ahmedabad,2025-10,2025,10,4,31,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,16908.0,6763.200000000001,23.02,72.57,21.89,2.1135,0.11577649958915366,146040.0,163772.68,0.6603737096774194,3.9989813066030755,29.670638181320186,8.853402930929496,17758.0,17190.0,22.81,24.73,17285.333333333332,23.143333333333334
Ahmedabad,2025-11,2025,11,4,30,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,17387.0,6954.8,23.02,72.57,23.07,2.173375,0.10656606826553565,163157.0,184664.92,0.7694371666666666,3.210005561703397,31.795755008979082,8.853402930929496,16908.0,17758.0,21.89,22.81,17351.0,22.590000000000003
Ahmedabad,2025-12,2025,12,4,31,8000000.0,Cefixime,Cephalosporin,Broad,2,0.0,20280.0,8112.0,23.02,72.57,22.59,2.535,0.11734685020917597,172821.0,195588.08,0.7886616129032258,5.1865461376119555,31.73456929424086,8.853402930929496,17387.0,16908.0,23.07,21.89,18191.666666666668,22.516666666666666
Ahmedabad,2024-01,2024,1,1,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,6894.0,13788.0,23.02,72.57,18.96,0.86175,0.04243976311545044,162442.0,182644.8,0.7364709677419354,0.0,29.291070043461666,8.853402930929496,6894.0,6894.0,18.96,18.96,6894.0,18.96
Ahmedabad,2024-02,2024,2,1,29,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,8723.0,17446.0,23.02,72.57,19.56,1.090375,0.050648566418543074,172226.0,196107.78,0.8452921551724137,2.9128006896366503,27.985902244724954,8.853402930929496,6894.0,6894.0,18.96,18.96,7808.5,19.259999999999998
Ahmedabad,2024-03,2024,3,1,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,9690.0,19380.0,23.02,72.57,21.57,1.21125,0.05151022230727522,188118.0,204759.0,0.8256411290322581,5.644334351464905,29.512858950233362,8.853402930929496,8723.0,6894.0,19.56,18.96,8435.666666666666,20.029999999999998
Ahmedabad,2024-04,2024,4,2,30,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7753.0,15506.0,23.02,72.57,19.4,0.969125,0.0409073161465973,189526.0,214714.61999999997,0.8946442499999999,4.6053023125867885,31.095997382944816,8.853402930929496,9690.0,8723.0,21.57,19.56,8722.0,20.176666666666666
Ahmedabad,2024-05,2024,5,2,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,8036.0,16072.0,23.02,72.57,19.79,1.0045,0.044966705836271055,178710.0,193693.22,0.7810210483870967,5.299845647816721,27.236864193385934,8.853402930929496,7753.0,9690.0,19.4,21.57,8493.0,20.253333333333334
Ahmedabad,2024-06,2024,6,2,30,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7538.0,15076.0,23.02,72.57,17.64,0.94225,0.04221124662612416,178578.0,195898.46,0.8162435833333334,7.044303307828634,28.868057655478278,8.853402930929496,8036.0,7753.0,19.79,19.4,7775.666666666667,18.94333333333333
Ahmedabad,2024-07,2024,7,3,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7814.0,15628.0,23.02,72.57,20.55,0.97675,0.04647621766619679,168129.0,188244.65999999997,0.7590510483870967,3.511494711473498,28.893290271160836,8.853402930929496,7538.0,8036.0,17.64,19.79,7796.0,19.326666666666668
Ahmedabad,2024-08,2024,8,3,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7280.0,14560.0,23.02,72.57,22.97,0.91,0.045679004599273404,159373.0,179046.2,0.7219604838709678,3.148402733264687,28.14592183117592,8.853402930929496,7814.0,7538.0,20.55,17.64,7544.0,20.386666666666667
Ahmedabad,2024-09,2024,9,3,30,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7121.0,14242.0,23.02,72.57,20.21,0.890125,0.04602596999683293,154717.0,175416.2,0.7309008333333333,2.0094177072814703,28.989057440358852,8.853402930929496,7280.0,7814.0,22.97,20.55,7405.0,21.243333333333332
Ahmedabad,2024-10,2024,10,4,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,6759.0,13518.0,23.02,72.57,21.8,0.844875,0.04242298712058447,159324.0,182367.87999999998,0.7353543548387096,4.8973040504989775,30.80703472169918,8.853402930929496,7121.0,7280.0,20.21,22.97,7053.333333333333,21.66
Ahmedabad,2024-11,2024,11,4,30,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,6905.0,13810.0,23.02,72.57,20.78,0.863125,0.04419030309236125,156256.0,179691.88,0.7487161666666666,4.177009537809019,32.64194654925251,8.853402930929496,6759.0,7121.0,21.8,20.21,6928.333333333333,20.930000000000003
Ahmedabad,2024-12,2024,12,4,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7063.0,14126.0,23.02,72.57,21.43,0.882875,0.04422750583918295,159697.0,174402.32,0.7032351612903226,5.920761731836956,28.86215771116552,8.853402930929496,6905.0,6759.0,20.78,21.8,6909.0,21.336666666666662
Ahmedabad,2025-01,2025,1,1,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7158.0,14316.0,23.02,72.57,21.19,0.89475,0.0418004928697399,171242.0,189993.5,0.7661028225806452,3.255607766563694,30.085493044930566,8.853402930929496,7063.0,6905.0,21.43,20.78,7042.0,21.133333333333336
Ahmedabad,2025-02,2025,2,1,28,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7916.0,15832.0,23.02,72.57,20.7,0.9895,0.04198556282187959,188541.0,213193.44,0.9517564285714286,1.8451294590861298,30.140393866586045,8.853402930929496,7158.0,7063.0,21.19,21.43,7379.0,21.10666666666667
Ahmedabad,2025-03,2025,3,1,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,8923.0,17846.0,23.02,72.57,21.92,1.115375,0.04768852546630324,187110.0,208783.84000000003,0.8418703225806453,2.1125410709639065,30.109561220672333,8.853402930929496,7916.0,7158.0,20.7,21.19,7999.0,21.27
Ahmedabad,2025-04,2025,4,2,30,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,8624.0,17248.0,23.02,72.57,22.07,1.078,0.045574169000687,189230.0,214796.14,0.8949839166666667,2.8141537445324123,29.436135919251704,8.853402930929496,8923.0,7916.0,21.92,20.7,8487.666666666666,21.563333333333333
Ahmedabad,2025-05,2025,5,2,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,9516.0,19032.0,23.02,72.57,23.81,1.1895,0.04590537202840383,207296.0,228990.09999999998,0.9233471774193547,6.379854413403523,29.95812750849027,8.853402930929496,8624.0,8923.0,22.07,21.92,9021.0,22.599999999999998
Ahmedabad,2025-06,2025,6,2,30,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,8761.0,17522.0,23.02,72.57,23.31,1.095125,0.04652335992013339,188314.0,208514.47999999998,0.8688103333333332,5.997755743272366,30.518177087205412,8.853402930929496,9516.0,8624.0,23.81,22.07,8967.0,23.063333333333333
Ahmedabad,2025-07,2025,7,3,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,8241.0,16482.0,23.02,72.57,23.81,1.030125,0.043245086978196415,190565.0,218689.34000000003,0.8818118548387098,8.41632059630593,26.16482565004067,8.853402930929496,8761.0,9516.0,23.31,23.81,8839.333333333334,23.64333333333333
Ahmedabad,2025-08,2025,8,3,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7310.0,14620.0,23.02,72.57,24.02,0.91375,0.0450095437473062,162410.0,186519.08,0.752093064516129,5.796124398019067,30.100979003755928,8.853402930929496,8241.0,8761.0,23.81,23.31,8104.0,23.713333333333335
Ahmedabad,2025-09,2025,9,3,30,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7646.0,15292.0,23.02,72.57,24.57,0.95575,0.04989233278955954,153250.0,169708.30000000002,0.7071179166666668,4.165533406731579,27.399673735725937,8.853402930929496,7310.0,8241.0,24.02,23.81,7732.333333333333,24.133333333333336
Ahmedabad,2025-10,2025,10,4,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,6499.0,12998.0,23.02,72.57,22.31,0.812375,0.04450150643659272,146040.0,163772.68,0.6603737096774194,3.9989813066030755,29.670638181320186,8.853402930929496,7646.0,7310.0,24.57,24.02,7151.666666666667,23.633333333333336
Ahmedabad,2025-11,2025,11,4,30,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7653.0,15306.0,23.02,72.57,23.59,0.956625,0.046905741095999556,163157.0,184664.92,0.7694371666666666,3.210005561703397,31.795755008979082,8.853402930929496,6499.0,7646.0,22.31,24.57,7266.0,23.49
Ahmedabad,2025-12,2025,12,4,31,8000000.0,Ceftriaxone,Cephalosporin,Broad,2,0.0,7682.0,15364.0,23.02,72.57,25.06,0.96025,0.04445061653387031,172821.0,195588.08,0.7886616129032258,5.1865461376119555,31.73456929424086,8.853402930929496,7653.0,6499.0,23.59,22.31,7278.0,23.653333333333332
Ahmedabad,2024-01,2024,1,1,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,18449.0,18449.0,23.02,72.57,18.08,2.306125,0.11357284446140777,162442.0,182644.8,0.7364709677419354,0.0,29.291070043461666,8.853402930929496,18449.0,18449.0,18.08,18.08,18449.0,18.08
Ahmedabad,2024-02,2024,2,1,29,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,18238.0,18238.0,23.02,72.57,17.67,2.27975,0.10589574164179624,172226.0,196107.78,0.8452921551724137,2.9128006896366503,27.985902244724954,8.853402930929496,18449.0,18449.0,18.08,18.08,18343.5,17.875
Ahmedabad,2024-03,2024,3,1,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,17835.0,17835.0,23.02,72.57,18.59,2.229375,0.09480751443243071,188118.0,204759.0,0.8256411290322581,5.644334351464905,29.512858950233362,8.853402930929496,18238.0,18449.0,17.67,18.08,18174.0,18.113333333333333
Ahmedabad,2024-04,2024,4,2,30,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,19098.0,19098.0,23.02,72.57,20.71,2.38725,0.10076717706277767,189526.0,214714.61999999997,0.8946442499999999,4.6053023125867885,31.095997382944816,8.853402930929496,17835.0,18238.0,18.59,17.67,18390.333333333332,18.990000000000002
Ahmedabad,2024-05,2024,5,2,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,21680.0,21680.0,23.02,72.57,18.26,2.71,0.12131386044429522,178710.0,193693.22,0.7810210483870967,5.299845647816721,27.236864193385934,8.853402930929496,19098.0,17835.0,20.71,18.59,19537.666666666668,19.186666666666667
Ahmedabad,2024-06,2024,6,2,30,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,19789.0,19789.0,23.02,72.57,21.12,2.473625,0.11081432203294919,178578.0,195898.46,0.8162435833333334,7.044303307828634,28.868057655478278,8.853402930929496,21680.0,19098.0,18.26,20.71,20189.0,20.03
Ahmedabad,2024-07,2024,7,3,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,18153.0,18153.0,23.02,72.57,20.25,2.269125,0.10797066538193886,168129.0,188244.65999999997,0.7590510483870967,3.511494711473498,28.893290271160836,8.853402930929496,19789.0,21680.0,21.12,18.26,19874.0,19.87666666666667
Ahmedabad,2024-08,2024,8,3,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,15815.0,15815.0,23.02,72.57,19.09,1.976875,0.09923261782108639,159373.0,179046.2,0.7219604838709678,3.148402733264687,28.14592183117592,8.853402930929496,18153.0,19789.0,20.25,21.12,17919.0,20.153333333333336
Ahmedabad,2024-09,2024,9,3,30,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,14265.0,14265.0,23.02,72.57,20.95,1.783125,0.09220059851212213,154717.0,175416.2,0.7309008333333333,2.0094177072814703,28.989057440358852,8.853402930929496,15815.0,18153.0,19.09,20.25,16077.666666666666,20.096666666666668
Ahmedabad,2024-10,2024,10,4,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,14984.0,14984.0,23.02,72.57,19.54,1.873,0.09404735005397806,159324.0,182367.87999999998,0.7353543548387096,4.8973040504989775,30.80703472169918,8.853402930929496,14265.0,15815.0,20.95,19.09,15021.333333333334,19.86
Ahmedabad,2024-11,2024,11,4,30,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,13814.0,13814.0,23.02,72.57,19.55,1.72675,0.08840620520172025,156256.0,179691.88,0.7487161666666666,4.177009537809019,32.64194654925251,8.853402930929496,14984.0,14265.0,19.54,20.95,14354.333333333334,20.013333333333332
Ahmedabad,2024-12,2024,12,4,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,18138.0,18138.0,23.02,72.57,21.41,2.26725,0.113577587556435,159697.0,174402.32,0.7032351612903226,5.920761731836956,28.86215771116552,8.853402930929496,13814.0,14984.0,19.55,19.54,15645.333333333334,20.166666666666668
Ahmedabad,2025-01,2025,1,1,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,16927.0,16927.0,23.02,72.57,21.65,2.115875,0.09884841335653637,171242.0,189993.5,0.7661028225806452,3.255607766563694,30.085493044930566,8.853402930929496,18138.0,13814.0,21.41,19.55,16293.0,20.87
Ahmedabad,2025-02,2025,2,1,28,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,19516.0,19516.0,23.02,72.57,21.25,2.4395,0.1035106422475748,188541.0,213193.44,0.9517564285714286,1.8451294590861298,30.140393866586045,8.853402930929496,16927.0,18138.0,21.65,21.41,18193.666666666668,21.436666666666667
Ahmedabad,2025-03,2025,3,1,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,19977.0,19977.0,23.02,72.57,25.06,2.497125,0.1067660734327401,187110.0,208783.84000000003,0.8418703225806453,2.1125410709639065,30.109561220672333,8.853402930929496,19516.0,16927.0,21.25,21.65,18806.666666666668,22.653333333333332
Ahmedabad,2025-04,2025,4,2,30,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,18499.0,18499.0,23.02,72.57,21.88,2.312375,0.09775934048512393,189230.0,214796.14,0.8949839166666667,2.8141537445324123,29.436135919251704,8.853402930929496,19977.0,19516.0,25.06,21.25,19330.666666666668,22.73
Ahmedabad,2025-05,2025,5,2,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,18430.0,18430.0,23.02,72.57,22.24,2.30375,0.08890668416177833,207296.0,228990.09999999998,0.9233471774193547,6.379854413403523,29.95812750849027,8.853402930929496,18499.0,19977.0,21.88,25.06,18968.666666666668,23.06
Ahmedabad,2025-06,2025,6,2,30,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,19796.0,19796.0,23.02,72.57,23.35,2.4745,0.10512229574009367,188314.0,208514.47999999998,0.8688103333333332,5.997755743272366,30.518177087205412,8.853402930929496,18430.0,18499.0,22.24,21.88,18908.333333333332,22.49
Ahmedabad,2025-07,2025,7,3,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,18884.0,18884.0,23.02,72.57,22.99,2.3605,0.09909479705087502,190565.0,218689.34000000003,0.8818118548387098,8.41632059630593,26.16482565004067,8.853402930929496,19796.0,18430.0,23.35,22.24,19036.666666666668,22.86
Ahmedabad,2025-08,2025,8,3,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,16181.0,16181.0,23.02,72.57,22.84,2.022625,0.09963056462040515,162410.0,186519.08,0.752093064516129,5.796124398019067,30.100979003755928,8.853402930929496,18884.0,19796.0,22.99,23.35,18287.0,23.060000000000002
Ahmedabad,2025-09,2025,9,3,30,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,17023.0,17023.0,23.02,72.57,23.46,2.127875,0.11107993474714518,153250.0,169708.30000000002,0.7071179166666668,4.165533406731579,27.399673735725937,8.853402930929496,16181.0,18884.0,22.84,22.99,17362.666666666668,23.096666666666664
Ahmedabad,2025-10,2025,10,4,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,14658.0,14658.0,23.02,72.57,23.25,1.83225,0.10036976170912079,146040.0,163772.68,0.6603737096774194,3.9989813066030755,29.670638181320186,8.853402930929496,17023.0,16181.0,23.46,22.84,15954.0,23.183333333333334
Ahmedabad,2025-11,2025,11,4,30,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,17411.0,17411.0,23.02,72.57,23.95,2.176375,0.10671316584639336,163157.0,184664.92,0.7694371666666666,3.210005561703397,31.795755008979082,8.853402930929496,14658.0,17023.0,23.25,23.46,16364.0,23.55333333333333
Ahmedabad,2025-12,2025,12,4,31,8000000.0,Ciprofloxacin,Fluoroquinolone,Broad,2,0.0,15146.0,15146.0,23.02,72.57,23.03,1.89325,0.08763981229133033,172821.0,195588.08,0.7886616129032258,5.1865461376119555,31.73456929424086,8.853402930929496,17411.0,14658.0,23.95,23.25,15738.333333333334,23.41
Ahmedabad,2024-01,2024,1,1,31,8000000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,14065.0,27004.8,23.02,72.57,18.86,1.758125,0.08658475024931976,162442.0,182644.8,0.7364709677419354,0.0,29.291070043461666,8.853402930929496,14065.0,14065.0,18.86,18.86,14065.0,18.86
Ahmedabad,2024-02,2024,2,1,29,8000000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,13634.0,26177.28,23.02,72.57,16.33,1.70425,0.07916342480229466,172226.0,196107.78,0.8452921551724137,2.9128006896366503,27.985902244724954,8.853402930929496,14065.0,14065.0,18.86,18.86,13849.5,17.595
Ahmedabad,2024-03,2024,3,1,31,8000000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,15550.0,29856.0,23.02,72.57,19.66,1.94375,0.08266088306275848,188118.0,204759.0,0.8256411290322581,5.644334351464905,29.512858950233362,8.853402930929496,13634.0,14065.0,16.33,18.86,14416.333333333334,18.28333333333333
Ahmedabad,2024-04,2024,4,2,30,8000000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,16856.0,32363.52,23.02,72.57,20.88,2.107,0.08893766554456908,189526.0,214714.61999999997,0.8946442499999999,4.6053023125867885,31.095997382944816,8.853402930929496,15550.0,13634.0,19.66,16.33,15346.666666666666,18.956666666666663
Ahmedabad,2024-05,2024,5,2,31,8000000.0,Cotrimoxazole,Sulfonamide combination,Broad,2,1.0,14941.0,28686.719999999998,23.02,72.57,20.4,1.867625,0.08360472273515752,178710.0,193693.22,0.7810210483870967,5.299845647816721,27.236864193385934,8.853402930929496,16856.0,15550.0,20.88,19.66,15782.333333333334,20.313333333333333
