Location,Month,Population,Antibiotic,Class,Spectrum,Is_Combination,Quantity_Sold,Latitude,Longitude
Mumbai,2024-05,13000000,Cefixime,Cephalosporin,Broad,0,35264,19.08,72.88
Mumbai,2024-05,13000000,Ceftriaxone,Cephalosporin,Broad,0,13718,19.08,72.88
Mumbai,2024-05,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,33056,19.08,72.88
Mumbai,2024-05,13000000,Doxycycline,Tetracycline,Broad,0,28842,19.08,72.88
Mumbai,2024-05,13000000,Metronidazole,Nitroimidazole,Narrow,0,26013,19.08,72.88
Mumbai,2024-05,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,32075,19.08,72.88
Mumbai,2024-05,13000000,Meropenem,Carbapenem,Very Broad,0,1949,19.08,72.88
Mumbai,2024-06,13000000,Amoxicillin,Penicillin,Narrow,0,34509,19.08,72.88
Mumbai,2024-06,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,76299,19.08,72.88
Mumbai,2024-06,13000000,Azithromycin,Macrolide,Broad,0,48451,19.08,72.88
Mumbai,2024-06,13000000,Cefixime,Cephalosporin,Broad,0,36746,19.08,72.88
Mumbai,2024-06,13000000,Ceftriaxone,Cephalosporin,Broad,0,13390,19.08,72.88
Mumbai,2024-06,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,34189,19.08,72.88
Mumbai,2024-06,13000000,Doxycycline,Tetracycline,Broad,0,30664,19.08,72.88
Mumbai,2024-06,13000000,Metronidazole,Nitroimidazole,Narrow,0,24340,19.08,72.88
Mumbai,2024-06,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,27473,19.08,72.88
Mumbai,2024-06,13000000,Meropenem,Carbapenem,Very Broad,0,1927,19.08,72.88
Mumbai,2024-07,13000000,Amoxicillin,Penicillin,Narrow,0,29307,19.08,72.88
Mumbai,2024-07,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,78168,19.08,72.88
Mumbai,2024-07,13000000,Azithromycin,Macrolide,Broad,0,43789,19.08,72.88
Mumbai,2024-07,13000000,Cefixime,Cephalosporin,Broad,0,33046,19.08,72.88
Mumbai,2024-07,13000000,Ceftriaxone,Cephalosporin,Broad,0,13897,19.08,72.88
Mumbai,2024-07,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,33343,19.08,72.88
Mumbai,2024-07,13000000,Doxycycline,Tetracycline,Broad,0,23366,19.08,72.88
Mumbai,2024-07,13000000,Metronidazole,Nitroimidazole,Narrow,0,26678,19.08,72.88
Mumbai,2024-07,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,26705,19.08,72.88
Mumbai,2024-07,13000000,Meropenem,Carbapenem,Very Broad,0,1998,19.08,72.88
Mumbai,2024-08,13000000,Amoxicillin,Penicillin,Narrow,0,26042,19.08,72.88
Mumbai,2024-08,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,61158,19.08,72.88
Mumbai,2024-08,13000000,Azithromycin,Macrolide,Broad,0,41497,19.08,72.88
Mumbai,2024-08,13000000,Cefixime,Cephalosporin,Broad,0,28666,19.08,72.88
Mumbai,2024-08,13000000,Ceftriaxone,Cephalosporin,Broad,0,13334,19.08,72.88
Mumbai,2024-08,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,29909,19.08,72.88
Mumbai,2024-08,13000000,Doxycycline,Tetracycline,Broad,0,23717,19.08,72.88
Mumbai,2024-08,13000000,Metronidazole,Nitroimidazole,Narrow,0,21736,19.08,72.88
Mumbai,2024-08,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,24116,19.08,72.88
Mumbai,2024-08,13000000,Meropenem,Carbapenem,Very Broad,0,1517,19.08,72.88
Mumbai,2024-09,13000000,Amoxicillin,Penicillin,Narrow,0,28111,19.08,72.88
Mumbai,2024-09,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,70339,19.08,72.88
Mumbai,2024-09,13000000,Azithromycin,Macrolide,Broad,0,41007,19.08,72.88
Mumbai,2024-09,13000000,Cefixime,Cephalosporin,Broad,0,33616,19.08,72.88
Mumbai,2024-09,13000000,Ceftriaxone,Cephalosporin,Broad,0,15536,19.08,72.88
Mumbai,2024-09,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,30744,19.08,72.88
Mumbai,2024-09,13000000,Doxycycline,Tetracycline,Broad,0,26110,19.08,72.88
Mumbai,2024-09,13000000,Metronidazole,Nitroimidazole,Narrow,0,23276,19.08,72.88
Mumbai,2024-09,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,25245,19.08,72.88
Mumbai,2024-09,13000000,Meropenem,Carbapenem,Very Broad,0,1912,19.08,72.88
Mumbai,2024-10,13000000,Amoxicillin,Penicillin,Narrow,0,27494,19.08,72.88
Mumbai,2024-10,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,59135,19.08,72.88
Mumbai,2024-10,13000000,Azithromycin,Macrolide,Broad,0,34656,19.08,72.88
Mumbai,2024-10,13000000,Cefixime,Cephalosporin,Broad,0,28016,19.08,72.88
Mumbai,2024-10,13000000,Ceftriaxone,Cephalosporin,Broad,0,11505,19.08,72.88
Mumbai,2024-10,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,27685,19.08,72.88
Mumbai,2024-10,13000000,Doxycycline,Tetracycline,Broad,0,22723,19.08,72.88
Mumbai,2024-10,13000000,Metronidazole,Nitroimidazole,Narrow,0,20566,19.08,72.88
Mumbai,2024-10,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,21935,19.08,72.88
Mumbai,2024-10,13000000,Meropenem,Carbapenem,Very Broad,0,1731,19.08,72.88
Mumbai,2024-11,13000000,Amoxicillin,Penicillin,Narrow,0,28943,19.08,72.88
Mumbai,2024-11,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,84378,19.08,72.88
Mumbai,2024-11,13000000,Azithromycin,Macrolide,Broad,0,39866,19.08,72.88
Mumbai,2024-11,13000000,Cefixime,Cephalosporin,Broad,0,32278,19.08,72.88
Mumbai,2024-11,13000000,Ceftriaxone,Cephalosporin,Broad,0,11811,19.08,72.88
Mumbai,2024-11,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,31447,19.08,72.88
Mumbai,2024-11,13000000,Doxycycline,Tetracycline,Broad,0,21197,19.08,72.88
Mumbai,2024-11,13000000,Metronidazole,Nitroimidazole,Narrow,0,23380,19.08,72.88
Mumbai,2024-11,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,26153,19.08,72.88
Mumbai,2024-11,13000000,Meropenem,Carbapenem,Very Broad,0,1582,19.08,72.88
Mumbai,2024-12,13000000,Amoxicillin,Penicillin,Narrow,0,31441,19.08,72.88
Mumbai,2024-12,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,89629,19.08,72.88
Mumbai,2024-12,13000000,Azithromycin,Macrolide,Broad,0,49218,19.08,72.88
Mumbai,2024-12,13000000,Cefixime,Cephalosporin,Broad,0,26723,19.08,72.88
Mumbai,2024-12,13000000,Ceftriaxone,Cephalosporin,Broad,0,14584,19.08,72.88
Mumbai,2024-12,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,41566,19.08,72.88
Mumbai,2024-12,13000000,Doxycycline,Tetracycline,Broad,0,28368,19.08,72.88
Mumbai,2024-12,13000000,Metronidazole,Nitroimidazole,Narrow,0,21350,19.08,72.88
Mumbai,2024-12,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,26048,19.08,72.88
Mumbai,2024-12,13000000,Meropenem,Carbapenem,Very Broad,0,1676,19.08,72.88
Mumbai,2025-01,13000000,Amoxicillin,Penicillin,Narrow,0,34761,19.08,72.88
Mumbai,2025-01,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,77391,19.08,72.88
Mumbai,2025-01,13000000,Azithromycin,Macrolide,Broad,0,51632,19.08,72.88
Mumbai,2025-01,13000000,Cefixime,Cephalosporin,Broad,0,36282,19.08,72.88
Mumbai,2025-01,13000000,Ceftriaxone,Cephalosporin,Broad,0,15119,19.08,72.88
Mumbai,2025-01,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,37292,19.08,72.88
Mumbai,2025-01,13000000,Doxycycline,Tetracycline,Broad,0,24350,19.08,72.88
Mumbai,2025-01,13000000,Metronidazole,Nitroimidazole,Narrow,0,26317,19.08,72.88
Mumbai,2025-01,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,29118,19.08,72.88
Mumbai,2025-01,13000000,Meropenem,Carbapenem,Very Broad,0,1978,19.08,72.88
Mumbai,2025-02,13000000,Amoxicillin,Penicillin,Narrow,0,34579,19.08,72.88
Mumbai,2025-02,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,85823,19.08,72.88
Mumbai,2025-02,13000000,Azithromycin,Macrolide,Broad,0,58650,19.08,72.88
Mumbai,2025-02,13000000,Cefixime,Cephalosporin,Broad,0,36216,19.08,72.88
Mumbai,2025-02,13000000,Ceftriaxone,Cephalosporin,Broad,0,15127,19.08,72.88
Mumbai,2025-02,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,31401,19.08,72.88
Mumbai,2025-02,13000000,Doxycycline,Tetracycline,Broad,0,26569,19.08,72.88
Mumbai,2025-02,13000000,Metronidazole,Nitroimidazole,Narrow,0,25358,19.08,72.88
Mumbai,2025-02,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,38325,19.08,72.88
Mumbai,2025-02,13000000,Meropenem,Carbapenem,Very Broad,0,2224,19.08,72.88
Mumbai,2025-03,13000000,Amoxicillin,Penicillin,Narrow,0,32600,19.08,72.88
Mumbai,2025-03,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,81068,19.08,72.88
Mumbai,2025-03,13000000,Azithromycin,Macrolide,Broad,0,57978,19.08,72.88
Mumbai,2025-03,13000000,Cefixime,Cephalosporin,Broad,0,37258,19.08,72.88
Mumbai,2025-03,13000000,Ceftriaxone,Cephalosporin,Broad,0,15304,19.08,72.88
Mumbai,2025-03,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,35002,19.08,72.88
Mumbai,2025-03,13000000,Doxycycline,Tetracycline,Broad,0,29824,19.08,72.88
Mumbai,2025-03,13000000,Metronidazole,Nitroimidazole,Narrow,0,24121,19.08,72.88
Mumbai,2025-03,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,30110,19.08,72.88
Mumbai,2025-03,13000000,Meropenem,Carbapenem,Very Broad,0,2191,19.08,72.88
Mumbai,2025-04,13000000,Amoxicillin,Penicillin,Narrow,0,39035,19.08,72.88
Mumbai,2025-04,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,81909,19.08,72.88
Mumbai,2025-04,13000000,Azithromycin,Macrolide,Broad,0,44191,19.08,72.88
Mumbai,2025-04,13000000,Cefixime,Cephalosporin,Broad,0,38178,19.08,72.88
Mumbai,2025-04,13000000,Ceftriaxone,Cephalosporin,Broad,0,15733,19.08,72.88
Mumbai,2025-04,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,28766,19.08,72.88
Mumbai,2025-04,13000000,Doxycycline,Tetracycline,Broad,0,33099,19.08,72.88
Mumbai,2025-04,13000000,Metronidazole,Nitroimidazole,Narrow,0,24896,19.08,72.88
Mumbai,2025-04,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,29320,19.08,72.88
Mumbai,2025-04,13000000,Meropenem,Carbapenem,Very Broad,0,2406,19.08,72.88
Mumbai,2025-05,13000000,Amoxicillin,Penicillin,Narrow,0,39779,19.08,72.88
Mumbai,2025-05,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,89420,19.08,72.88
Mumbai,2025-05,13000000,Azithromycin,Macrolide,Broad,0,51502,19.08,72.88
Mumbai,2025-05,13000000,Cefixime,Cephalosporin,Broad,0,46603,19.08,72.88
Mumbai,2025-05,13000000,Ceftriaxone,Cephalosporin,Broad,0,14848,19.08,72.88
Mumbai,2025-05,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,34576,19.08,72.88
Mumbai,2025-05,13000000,Doxycycline,Tetracycline,Broad,0,31263,19.08,72.88
Mumbai,2025-05,13000000,Metronidazole,Nitroimidazole,Narrow,0,25842,19.08,72.88
Mumbai,2025-05,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,31829,19.08,72.88
Mumbai,2025-05,13000000,Meropenem,Carbapenem,Very Broad,0,1835,19.08,72.88
Mumbai,2025-06,13000000,Amoxicillin,Penicillin,Narrow,0,29995,19.08,72.88
Mumbai,2025-06,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,76845,19.08,72.88
Mumbai,2025-06,13000000,Azithromycin,Macrolide,Broad,0,51728,19.08,72.88
Mumbai,2025-06,13000000,Cefixime,Cephalosporin,Broad,0,35254,19.08,72.88
Mumbai,2025-06,13000000,Ceftriaxone,Cephalosporin,Broad,0,15099,19.08,72.88
Mumbai,2025-06,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,31747,19.08,72.88
Mumbai,2025-06,13000000,Doxycycline,Tetracycline,Broad,0,28416,19.08,72.88
Mumbai,2025-06,13000000,Metronidazole,Nitroimidazole,Narrow,0,20868,19.08,72.88
Mumbai,2025-06,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,29503,19.08,72.88
Mumbai,2025-06,13000000,Meropenem,Carbapenem,Very Broad,0,2070,19.08,72.88
Mumbai,2025-07,13000000,Amoxicillin,Penicillin,Narrow,0,29363,19.08,72.88
Mumbai,2025-07,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,66764,19.08,72.88
Mumbai,2025-07,13000000,Azithromycin,Macrolide,Broad,0,50543,19.08,72.88
Mumbai,2025-07,13000000,Cefixime,Cephalosporin,Broad,0,28134,19.08,72.88
Mumbai,2025-07,13000000,Ceftriaxone,Cephalosporin,Broad,0,13528,19.08,72.88
Mumbai,2025-07,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,31706,19.08,72.88
Mumbai,2025-07,13000000,Doxycycline,Tetracycline,Broad,0,26306,19.08,72.88
Mumbai,2025-07,13000000,Metronidazole,Nitroimidazole,Narrow,0,22115,19.08,72.88
Mumbai,2025-07,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,29598,19.08,72.88
Mumbai,2025-07,13000000,Meropenem,Carbapenem,Very Broad,0,2034,19.08,72.88
Mumbai,2025-08,13000000,Amoxicillin,Penicillin,Narrow,0,34055,19.08,72.88
Mumbai,2025-08,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,79767,19.08,72.88
Mumbai,2025-08,13000000,Azithromycin,Macrolide,Broad,0,40023,19.08,72.88
Mumbai,2025-08,13000000,Cefixime,Cephalosporin,Broad,0,30245,19.08,72.88
Mumbai,2025-08,13000000,Ceftriaxone,Cephalosporin,Broad,0,14117,19.08,72.88
Mumbai,2025-08,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,29623,19.08,72.88
Mumbai,2025-08,13000000,Doxycycline,Tetracycline,Broad,0,27811,19.08,72.88
Mumbai,2025-08,13000000,Metronidazole,Nitroimidazole,Narrow,0,20533,19.08,72.88
Mumbai,2025-08,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,29918,19.08,72.88
Mumbai,2025-08,13000000,Meropenem,Carbapenem,Very Broad,0,1832,19.08,72.88
Mumbai,2025-09,13000000,Amoxicillin,Penicillin,Narrow,0,28004,19.08,72.88
Mumbai,2025-09,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,75806,19.08,72.88
Mumbai,2025-09,13000000,Azithromycin,Macrolide,Broad,0,44671,19.08,72.88
Mumbai,2025-09,13000000,Cefixime,Cephalosporin,Broad,0,31812,19.08,72.88
Mumbai,2025-09,13000000,Ceftriaxone,Cephalosporin,Broad,0,13624,19.08,72.88
Mumbai,2025-09,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,33567,19.08,72.88
Mumbai,2025-09,13000000,Doxycycline,Tetracycline,Broad,0,25691,19.08,72.88
Mumbai,2025-09,13000000,Metronidazole,Nitroimidazole,Narrow,0,21138,19.08,72.88
Mumbai,2025-09,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,27792,19.08,72.88
Mumbai,2025-09,13000000,Meropenem,Carbapenem,Very Broad,0,1925,19.08,72.88
Mumbai,2025-10,13000000,Amoxicillin,Penicillin,Narrow,0,29454,19.08,72.88
Mumbai,2025-10,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,67103,19.08,72.88
Mumbai,2025-10,13000000,Azithromycin,Macrolide,Broad,0,44924,19.08,72.88
Mumbai,2025-10,13000000,Cefixime,Cephalosporin,Broad,0,27140,19.08,72.88
Mumbai,2025-10,13000000,Ceftriaxone,Cephalosporin,Broad,0,13452,19.08,72.88
Mumbai,2025-10,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,27865,19.08,72.88
Mumbai,2025-10,13000000,Doxycycline,Tetracycline,Broad,0,23362,19.08,72.88
Mumbai,2025-10,13000000,Metronidazole,Nitroimidazole,Narrow,0,20963,19.08,72.88
Mumbai,2025-10,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,28833,19.08,72.88
Mumbai,2025-10,13000000,Meropenem,Carbapenem,Very Broad,0,1645,19.08,72.88
Mumbai,2025-11,13000000,Amoxicillin,Penicillin,Narrow,0,26263,19.08,72.88
Mumbai,2025-11,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,62731,19.08,72.88
Mumbai,2025-11,13000000,Azithromycin,Macrolide,Broad,0,45317,19.08,72.88
Mumbai,2025-11,13000000,Cefixime,Cephalosporin,Broad,0,31381,19.08,72.88
Mumbai,2025-11,13000000,Ceftriaxone,Cephalosporin,Broad,0,13790,19.08,72.88
Mumbai,2025-11,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,27542,19.08,72.88
Mumbai,2025-11,13000000,Doxycycline,Tetracycline,Broad,0,23842,19.08,72.88
Mumbai,2025-11,13000000,Metronidazole,Nitroimidazole,Narrow,0,21987,19.08,72.88
Mumbai,2025-11,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,23101,19.08,72.88
Mumbai,2025-11,13000000,Meropenem,Carbapenem,Very Broad,0,1904,19.08,72.88
Mumbai,2025-12,13000000,Amoxicillin,Penicillin,Narrow,0,27225,19.08,72.88
Mumbai,2025-12,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,67523,19.08,72.88
Mumbai,2025-12,13000000,Azithromycin,Macrolide,Broad,0,50609,19.08,72.88
Mumbai,2025-12,13000000,Cefixime,Cephalosporin,Broad,0,37328,19.08,72.88
Mumbai,2025-12,13000000,Ceftriaxone,Cephalosporin,Broad,0,13596,19.08,72.88
Mumbai,2025-12,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,32860,19.08,72.88
Mumbai,2025-12,13000000,Doxycycline,Tetracycline,Broad,0,25840,19.08,72.88
Mumbai,2025-12,13000000,Metronidazole,Nitroimidazole,Narrow,0,22033,19.08,72.88
Mumbai,2025-12,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,26299,19.08,72.88
Mumbai,2025-12,13000000,Meropenem,Carbapenem,Very Broad,0,1878,19.08,72.88
Bengaluru,2024-01,13000000,Amoxicillin,Penicillin,Narrow,0,29920,12.97,77.59
Bengaluru,2024-01,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,61413,12.97,77.59
Bengaluru,2024-01,13000000,Azithromycin,Macrolide,Broad,0,45338,12.97,77.59
Bengaluru,2024-01,13000000,Cefixime,Cephalosporin,Broad,0,27723,12.97,77.59
Bengaluru,2024-01,13000000,Ceftriaxone,Cephalosporin,Broad,0,14107,12.97,77.59
Bengaluru,2024-01,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,27771,12.97,77.59
Bengaluru,2024-01,13000000,Doxycycline,Tetracycline,Broad,0,20813,12.97,77.59
Bengaluru,2024-01,13000000,Metronidazole,Nitroimidazole,Narrow,0,20634,12.97,77.59
Bengaluru,2024-01,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,21083,12.97,77.59
Bengaluru,2024-01,13000000,Meropenem,Carbapenem,Very Broad,0,1642,12.97,77.59
Bengaluru,2024-02,13000000,Amoxicillin,Penicillin,Narrow,0,31564,12.97,77.59
Bengaluru,2024-02,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,64522,12.97,77.59
Bengaluru,2024-02,13000000,Azithromycin,Macrolide,Broad,0,47260,12.97,77.59
Bengaluru,2024-02,13000000,Cefixime,Cephalosporin,Broad,0,33031,12.97,77.59
Bengaluru,2024-02,13000000,Ceftriaxone,Cephalosporin,Broad,0,13858,12.97,77.59
Bengaluru,2024-02,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,31882,12.97,77.59
Bengaluru,2024-02,13000000,Doxycycline,Tetracycline,Broad,0,21128,12.97,77.59
Bengaluru,2024-02,13000000,Metronidazole,Nitroimidazole,Narrow,0,22907,12.97,77.59
Bengaluru,2024-02,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,20261,12.97,77.59
Bengaluru,2024-02,13000000,Meropenem,Carbapenem,Very Broad,0,1738,12.97,77.59
Bengaluru,2024-03,13000000,Amoxicillin,Penicillin,Narrow,0,36292,12.97,77.59
Bengaluru,2024-03,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,71223,12.97,77.59
Bengaluru,2024-03,13000000,Azithromycin,Macrolide,Broad,0,48293,12.97,77.59
Bengaluru,2024-03,13000000,Cefixime,Cephalosporin,Broad,0,32586,12.97,77.59
Bengaluru,2024-03,13000000,Ceftriaxone,Cephalosporin,Broad,0,14620,12.97,77.59
Bengaluru,2024-03,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,30710,12.97,77.59
Bengaluru,2024-03,13000000,Doxycycline,Tetracycline,Broad,0,26330,12.97,77.59
Bengaluru,2024-03,13000000,Metronidazole,Nitroimidazole,Narrow,0,26285,12.97,77.59
Bengaluru,2024-03,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,24617,12.97,77.59
Bengaluru,2024-03,13000000,Meropenem,Carbapenem,Very Broad,0,1943,12.97,77.59
Bengaluru,2024-04,13000000,Amoxicillin,Penicillin,Narrow,0,31749,12.97,77.59
Bengaluru,2024-04,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,71226,12.97,77.59
Bengaluru,2024-04,13000000,Azithromycin,Macrolide,Broad,0,45114,12.97,77.59
Bengaluru,2024-04,13000000,Cefixime,Cephalosporin,Broad,0,33301,12.97,77.59
Bengaluru,2024-04,13000000,Ceftriaxone,Cephalosporin,Broad,0,13422,12.97,77.59
Bengaluru,2024-04,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,29720,12.97,77.59
Bengaluru,2024-04,13000000,Doxycycline,Tetracycline,Broad,0,27211,12.97,77.59
Bengaluru,2024-04,13000000,Metronidazole,Nitroimidazole,Narrow,0,22302,12.97,77.59
Bengaluru,2024-04,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,26887,12.97,77.59
Bengaluru,2024-04,13000000,Meropenem,Carbapenem,Very Broad,0,1907,12.97,77.59
Bengaluru,2024-05,13000000,Amoxicillin,Penicillin,Narrow,0,37385,12.97,77.59
Bengaluru,2024-05,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,63775,12.97,77.59
Bengaluru,2024-05,13000000,Azithromycin,Macrolide,Broad,0,50053,12.97,77.59
Bengaluru,2024-05,13000000,Cefixime,Cephalosporin,Broad,0,32396,12.97,77.59
Bengaluru,2024-05,13000000,Ceftriaxone,Cephalosporin,Broad,0,14120,12.97,77.59
Bengaluru,2024-05,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,29565,12.97,77.59
Bengaluru,2024-05,13000000,Doxycycline,Tetracycline,Broad,0,27380,12.97,77.59
Bengaluru,2024-05,13000000,Metronidazole,Nitroimidazole,Narrow,0,27173,12.97,77.59
Bengaluru,2024-05,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,25792,12.97,77.59
Bengaluru,2024-05,13000000,Meropenem,Carbapenem,Very Broad,0,1821,12.97,77.59
Bengaluru,2024-06,13000000,Amoxicillin,Penicillin,Narrow,0,31884,12.97,77.59
Bengaluru,2024-06,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,54883,12.97,77.59
Bengaluru,2024-06,13000000,Azithromycin,Macrolide,Broad,0,40494,12.97,77.59
Bengaluru,2024-06,13000000,Cefixime,Cephalosporin,Broad,0,33016,12.97,77.59
Bengaluru,2024-06,13000000,Ceftriaxone,Cephalosporin,Broad,0,14865,12.97,77.59
Bengaluru,2024-06,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,37120,12.97,77.59
Bengaluru,2024-06,13000000,Doxycycline,Tetracycline,Broad,0,24139,12.97,77.59
Bengaluru,2024-06,13000000,Metronidazole,Nitroimidazole,Narrow,0,26134,12.97,77.59
Bengaluru,2024-06,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,24934,12.97,77.59
Bengaluru,2024-06,13000000,Meropenem,Carbapenem,Very Broad,0,1730,12.97,77.59
Bengaluru,2024-07,13000000,Amoxicillin,Penicillin,Narrow,0,31103,12.97,77.59
Bengaluru,2024-07,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,60555,12.97,77.59
Bengaluru,2024-07,13000000,Azithromycin,Macrolide,Broad,0,40268,12.97,77.59
Bengaluru,2024-07,13000000,Cefixime,Cephalosporin,Broad,0,27858,12.97,77.59
Bengaluru,2024-07,13000000,Ceftriaxone,Cephalosporin,Broad,0,11466,12.97,77.59
Bengaluru,2024-07,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,30832,12.97,77.59
Bengaluru,2024-07,13000000,Doxycycline,Tetracycline,Broad,0,23703,12.97,77.59
Bengaluru,2024-07,13000000,Metronidazole,Nitroimidazole,Narrow,0,21509,12.97,77.59
Bengaluru,2024-07,13000000,Cotrimoxazole,Sulfonamide combination,Broad,1,23609,12.97,77.59
Bengaluru,2024-07,13000000,Meropenem,Carbapenem,Very Broad,0,1784,12.97,77.59
Bengaluru,2024-08,13000000,Amoxicillin,Penicillin,Narrow,0,27881,12.97,77.59
Bengaluru,2024-08,13000000,Amoxicillin-Clavulanate,Penicillin + beta-lactamase inhibitor,Broad,1,61231,12.97,77.59
Bengaluru,2024-08,13000000,Azithromycin,Macrolide,Broad,0,44055,12.97,77.59
Bengaluru,2024-08,13000000,Cefixime,Cephalosporin,Broad,0,30364,12.97,77.59
Bengaluru,2024-08,13000000,Ceftriaxone,Cephalosporin,Broad,0,13090,12.97,77.59
Bengaluru,2024-08,13000000,Ciprofloxacin,Fluoroquinolone,Broad,0,30227,12.97,77.59
Bengaluru,2024-08,13000000,Doxycycline,Tetracycline,Broad,0,24702,12.97,77.59
Bengaluru,2024-08,13000000,Metronidazole,Nitroimidazole,Narrow,0,22309,12.97,77.59
