Location,Month,Antibiotic,Resistance_Rate
Bengaluru,2024-12,Cotrimoxazole,19.69
Bengaluru,2024-12,Meropenem,19.85
Bengaluru,2025-01,Amoxicillin,21.59
Bengaluru,2025-01,Amoxicillin-Clavulanate,21.63
Bengaluru,2025-01,Azithromycin,21.76
Bengaluru,2025-01,Cefixime,21.42
Bengaluru,2025-01,Ceftriaxone,21.67
Bengaluru,2025-01,Ciprofloxacin,19.79
Bengaluru,2025-01,Doxycycline,21.61
Bengaluru,2025-01,Metronidazole,20.11
Bengaluru,2025-01,Cotrimoxazole,22.17
Bengaluru,2025-01,Meropenem,22.13
Bengaluru,2025-02,Amoxicillin,22.27
Bengaluru,2025-02,Amoxicillin-Clavulanate,20.88
Bengaluru,2025-02,Azithromycin,21.57
Bengaluru,2025-02,Cefixime,22.52
Bengaluru,2025-02,Ceftriaxone,22.06
Bengaluru,2025-02,Ciprofloxacin,21.52
Bengaluru,2025-02,Doxycycline,22.07
Bengaluru,2025-02,Metronidazole,21.86
Bengaluru,2025-02,Cotrimoxazole,21.41
Bengaluru,2025-02,Meropenem,19.29
Bengaluru,2025-03,Amoxicillin,23.64
Bengaluru,2025-03,Amoxicillin-Clavulanate,21.8
Bengaluru,2025-03,Azithromycin,22.45
Bengaluru,2025-03,Cefixime,22.95
Bengaluru,2025-03,Ceftriaxone,20.99
Bengaluru,2025-03,Ciprofloxacin,22.87
Bengaluru,2025-03,Doxycycline,22.64
Bengaluru,2025-03,Metronidazole,22.63
Bengaluru,2025-03,Cotrimoxazole,22.56
Bengaluru,2025-03,Meropenem,19.54
Bengaluru,2025-04,Amoxicillin,25.4
Bengaluru,2025-04,Amoxicillin-Clavulanate,23.92
Bengaluru,2025-04,Azithromycin,21.69
Bengaluru,2025-04,Cefixime,22.75
Bengaluru,2025-04,Ceftriaxone,24.17
Bengaluru,2025-04,Ciprofloxacin,24.36
Bengaluru,2025-04,Doxycycline,22.33
Bengaluru,2025-04,Metronidazole,23.62
Bengaluru,2025-04,Cotrimoxazole,21.27
Bengaluru,2025-04,Meropenem,21.34
Bengaluru,2025-05,Amoxicillin,22.21
Bengaluru,2025-05,Amoxicillin-Clavulanate,22.95
Bengaluru,2025-05,Azithromycin,25.13
Bengaluru,2025-05,Cefixime,26.36
Bengaluru,2025-05,Ceftriaxone,24.66
Bengaluru,2025-05,Ciprofloxacin,23.39
Bengaluru,2025-05,Doxycycline,23.07
Bengaluru,2025-05,Metronidazole,23.68
Bengaluru,2025-05,Cotrimoxazole,21.99
Bengaluru,2025-05,Meropenem,22.3
Bengaluru,2025-06,Amoxicillin,26.53
Bengaluru,2025-06,Amoxicillin-Clavulanate,23.24
Bengaluru,2025-06,Azithromycin,23.09
Bengaluru,2025-06,Cefixime,24.57
Bengaluru,2025-06,Ceftriaxone,25.18
Bengaluru,2025-06,Ciprofloxacin,23.87
Bengaluru,2025-06,Doxycycline,23.84
Bengaluru,2025-06,Metronidazole,24.27
Bengaluru,2025-06,Cotrimoxazole,26.31
Bengaluru,2025-06,Meropenem,23.22
Bengaluru,2025-07,Amoxicillin,25.22
Bengaluru,2025-07,Amoxicillin-Clavulanate,26.38
Bengaluru,2025-07,Azithromycin,23.62
Bengaluru,2025-07,Cefixime,23.41
Bengaluru,2025-07,Ceftriaxone,25.46
Bengaluru,2025-07,Ciprofloxacin,26.05
Bengaluru,2025-07,Doxycycline,24.46
Bengaluru,2025-07,Metronidazole,23.79
Bengaluru,2025-07,Cotrimoxazole,22.87
Bengaluru,2025-07,Meropenem,23.59
Bengaluru,2025-08,Amoxicillin,26.75
Bengaluru,2025-08,Amoxicillin-Clavulanate,23.47
Bengaluru,2025-08,Azithromycin,24.08
Bengaluru,2025-08,Cefixime,24.57
Bengaluru,2025-08,Ceftriaxone,24.55
Bengaluru,2025-08,Ciprofloxacin,25.27
Bengaluru,2025-08,Doxycycline,24.67
Bengaluru,2025-08,Metronidazole,24.5
Bengaluru,2025-08,Cotrimoxazole,23.52
Bengaluru,2025-08,Meropenem,21.97
Bengaluru,2025-09,Amoxicillin,25.33
Bengaluru,2025-09,Amoxicillin-Clavulanate,23.94
Bengaluru,2025-09,Azithromycin,26.05
Bengaluru,2025-09,Cefixime,26.73
Bengaluru,2025-09,Ceftriaxone,27.16
Bengaluru,2025-09,Ciprofloxacin,23.62
Bengaluru,2025-09,Doxycycline,24.49
Bengaluru,2025-09,Metronidazole,24.67
Bengaluru,2025-09,Cotrimoxazole,25.09
Bengaluru,2025-09,Meropenem,23.09
Bengaluru,2025-10,Amoxicillin,26.19
Bengaluru,2025-10,Amoxicillin-Clavulanate,24.25
Bengaluru,2025-10,Azithromycin,23.93
Bengaluru,2025-10,Cefixime,22.71
Bengaluru,2025-10,Ceftriaxone,25.42
Bengaluru,2025-10,Ciprofloxacin,24.11
Bengaluru,2025-10,Doxycycline,24.14
Bengaluru,2025-10,Metronidazole,23.74
Bengaluru,2025-10,Cotrimoxazole,24.21
Bengaluru,2025-10,Meropenem,23.2
Bengaluru,2025-11,Amoxicillin,25.67
Bengaluru,2025-11,Amoxicillin-Clavulanate,24.05
Bengaluru,2025-11,Azithromycin,22.21
Bengaluru,2025-11,Cefixime,25.05
Bengaluru,2025-11,Ceftriaxone,23.84
Bengaluru,2025-11,Ciprofloxacin,22.97
Bengaluru,2025-11,Doxycycline,22.53
Bengaluru,2025-11,Metronidazole,23.82
Bengaluru,2025-11,Cotrimoxazole,23.93
Bengaluru,2025-11,Meropenem,20.93
Bengaluru,2025-12,Amoxicillin,24.28
Bengaluru,2025-12,Amoxicillin-Clavulanate,25.46
Bengaluru,2025-12,Azithromycin,23.23
Bengaluru,2025-12,Cefixime,24.14
Bengaluru,2025-12,Ceftriaxone,25.77
Bengaluru,2025-12,Ciprofloxacin,25.2
Bengaluru,2025-12,Doxycycline,24.69
Bengaluru,2025-12,Metronidazole,20.37
Bengaluru,2025-12,Cotrimoxazole,25.85
Bengaluru,2025-12,Meropenem,23.89
Hyderabad,2024-01,Amoxicillin,22.14
Hyderabad,2024-01,Amoxicillin-Clavulanate,18.16
Hyderabad,2024-01,Azithromycin,16.73
Hyderabad,2024-01,Cefixime,19.15
Hyderabad,2024-01,Ceftriaxone,19.07
Hyderabad,2024-01,Ciprofloxacin,19.86
Hyderabad,2024-01,Doxycycline,19.74
Hyderabad,2024-01,Metronidazole,18.34
Hyderabad,2024-01,Cotrimoxazole,18.58
Hyderabad,2024-01,Meropenem,18.84
Hyderabad,2024-02,Amoxicillin,19.24
Hyderabad,2024-02,Amoxicillin-Clavulanate,18.74
Hyderabad,2024-02,Azithromycin,19.9
Hyderabad,2024-02,Cefixime,20.61
Hyderabad,2024-02,Ceftriaxone,20.66
Hyderabad,2024-02,Ciprofloxacin,19.04
Hyderabad,2024-02,Doxycycline,16.29
Hyderabad,2024-02,Metronidazole,18.36
Hyderabad,2024-02,Cotrimoxazole,18.1
Hyderabad,2024-02,Meropenem,18.21
Hyderabad,2024-03,Amoxicillin,19.27
Hyderabad,2024-03,Amoxicillin-Clavulanate,19.56
Hyderabad,2024-03,Azithromycin,18.07
Hyderabad,2024-03,Cefixime,18.29
Hyderabad,2024-03,Ceftriaxone,21.29
Hyderabad,2024-03,Ciprofloxacin,18.63
Hyderabad,2024-03,Doxycycline,19.09
Hyderabad,2024-03,Metronidazole,20.02
Hyderabad,2024-03,Cotrimoxazole,20.4
Hyderabad,2024-03,Meropenem,19.66
Hyderabad,2024-04,Amoxicillin,21.06
Hyderabad,2024-04,Amoxicillin-Clavulanate,21.07
Hyderabad,2024-04,Azithromycin,21.41
Hyderabad,2024-04,Cefixime,20.87
Hyderabad,2024-04,Ceftriaxone,18.64
Hyderabad,2024-04,Ciprofloxacin,19.82
Hyderabad,2024-04,Doxycycline,20.53
Hyderabad,2024-04,Metronidazole,18.95
Hyderabad,2024-04,Cotrimoxazole,21.87
Hyderabad,2024-04,Meropenem,19.38
Hyderabad,2024-05,Amoxicillin,21.03
Hyderabad,2024-05,Amoxicillin-Clavulanate,21.72
Hyderabad,2024-05,Azithromycin,19.9
Hyderabad,2024-05,Cefixime,20.81
Hyderabad,2024-05,Ceftriaxone,21.86
Hyderabad,2024-05,Ciprofloxacin,18.99
Hyderabad,2024-05,Doxycycline,19.65
Hyderabad,2024-05,Metronidazole,20.75
Hyderabad,2024-05,Cotrimoxazole,20.36
Hyderabad,2024-05,Meropenem,21.26
Hyderabad,2024-06,Amoxicillin,19.41
Hyderabad,2024-06,Amoxicillin-Clavulanate,18.83
Hyderabad,2024-06,Azithromycin,21.15
Hyderabad,2024-06,Cefixime,21.77
Hyderabad,2024-06,Ceftriaxone,20.87
Hyderabad,2024-06,Ciprofloxacin,21.26
Hyderabad,2024-06,Doxycycline,20.99
Hyderabad,2024-06,Metronidazole,19.14
Hyderabad,2024-06,Cotrimoxazole,19.72
Hyderabad,2024-06,Meropenem,20.05
Hyderabad,2024-07,Amoxicillin,22.73
Hyderabad,2024-07,Amoxicillin-Clavulanate,19.97
Hyderabad,2024-07,Azithromycin,20.63
Hyderabad,2024-07,Cefixime,21.12
Hyderabad,2024-07,Ceftriaxone,22.12
Hyderabad,2024-07,Ciprofloxacin,21.38
Hyderabad,2024-07,Doxycycline,20.11
Hyderabad,2024-07,Metronidazole,21.95
Hyderabad,2024-07,Cotrimoxazole,20.46
Hyderabad,2024-07,Meropenem,20.05
Hyderabad,2024-08,Amoxicillin,20.35
Hyderabad,2024-08,Amoxicillin-Clavulanate,20.83
Hyderabad,2024-08,Azithromycin,21.77
Hyderabad,2024-08,Cefixime,22.11
Hyderabad,2024-08,Ceftriaxone,22.69
Hyderabad,2024-08,Ciprofloxacin,22.36
Hyderabad,2024-08,Doxycycline,23.36
Hyderabad,2024-08,Metronidazole,20.1
Hyderabad,2024-08,Cotrimoxazole,19.63
Hyderabad,2024-08,Meropenem,19.56
Hyderabad,2024-09,Amoxicillin,20.97
Hyderabad,2024-09,Amoxicillin-Clavulanate,20.2
Hyderabad,2024-09,Azithromycin,20.97
Hyderabad,2024-09,Cefixime,22.78
Hyderabad,2024-09,Ceftriaxone,23.37
Hyderabad,2024-09,Ciprofloxacin,21.96
Hyderabad,2024-09,Doxycycline,23.09
Hyderabad,2024-09,Metronidazole,20.21
Hyderabad,2024-09,Cotrimoxazole,19.28
Hyderabad,2024-09,Meropenem,21.56
Hyderabad,2024-10,Amoxicillin,19.68
Hyderabad,2024-10,Amoxicillin-Clavulanate,20.41
Hyderabad,2024-10,Azithromycin,21.41
Hyderabad,2024-10,Cefixime,21.26
Hyderabad,2024-10,Ceftriaxone,21.43
Hyderabad,2024-10,Ciprofloxacin,20.07
Hyderabad,2024-10,Doxycycline,20.7
Hyderabad,2024-10,Metronidazole,21.68
Hyderabad,2024-10,Cotrimoxazole,21.06
Hyderabad,2024-10,Meropenem,19.46
Hyderabad,2024-11,Amoxicillin,20.2
Hyderabad,2024-11,Amoxicillin-Clavulanate,20.22
Hyderabad,2024-11,Azithromycin,21.16
Hyderabad,2024-11,Cefixime,21.62
Hyderabad,2024-11,Ceftriaxone,20.62
Hyderabad,2024-11,Ciprofloxacin,18.81
Hyderabad,2024-11,Doxycycline,21.06
Hyderabad,2024-11,Metronidazole,19.48
Hyderabad,2024-11,Cotrimoxazole,21.68
Hyderabad,2024-11,Meropenem,19.44
Hyderabad,2024-12,Amoxicillin,20.41
Hyderabad,2024-12,Amoxicillin-Clavulanate,21.22
Hyderabad,2024-12,Azithromycin,23.25
Hyderabad,2024-12,Cefixime,22.0
Hyderabad,2024-12,Ceftriaxone,21.58
Hyderabad,2024-12,Ciprofloxacin,21.57
Hyderabad,2024-12,Doxycycline,18.61
Hyderabad,2024-12,Metronidazole,19.17
Hyderabad,2024-12,Cotrimoxazole,18.09
Hyderabad,2024-12,Meropenem,22.11
Hyderabad,2025-01,Amoxicillin,22.96
Hyderabad,2025-01,Amoxicillin-Clavulanate,21.27
Hyderabad,2025-01,Azithromycin,20.61
Hyderabad,2025-01,Cefixime,19.26
Hyderabad,2025-01,Ceftriaxone,20.97
Hyderabad,2025-01,Ciprofloxacin,22.93
Hyderabad,2025-01,Doxycycline,20.48
Hyderabad,2025-01,Metronidazole,19.59
Hyderabad,2025-01,Cotrimoxazole,18.72
Hyderabad,2025-01,Meropenem,21.54
Hyderabad,2025-02,Amoxicillin,21.71
Hyderabad,2025-02,Amoxicillin-Clavulanate,19.4
Hyderabad,2025-02,Azithromycin,19.93
Hyderabad,2025-02,Cefixime,20.06
Hyderabad,2025-02,Ceftriaxone,21.58
Hyderabad,2025-02,Ciprofloxacin,21.69
Hyderabad,2025-02,Doxycycline,20.26
Hyderabad,2025-02,Metronidazole,21.54
Hyderabad,2025-02,Cotrimoxazole,21.23
Hyderabad,2025-02,Meropenem,21.66
Hyderabad,2025-03,Amoxicillin,21.84
Hyderabad,2025-03,Amoxicillin-Clavulanate,25.12
Hyderabad,2025-03,Azithromycin,20.75
Hyderabad,2025-03,Cefixime,20.91
Hyderabad,2025-03,Ceftriaxone,21.04
Hyderabad,2025-03,Ciprofloxacin,21.67
Hyderabad,2025-03,Doxycycline,19.34
Hyderabad,2025-03,Metronidazole,21.43
Hyderabad,2025-03,Cotrimoxazole,19.47
Hyderabad,2025-03,Meropenem,21.08
Hyderabad,2025-04,Amoxicillin,21.38
Hyderabad,2025-04,Amoxicillin-Clavulanate,21.96
Hyderabad,2025-04,Azithromycin,22.63
Hyderabad,2025-04,Cefixime,25.06
Hyderabad,2025-04,Ceftriaxone,21.61
Hyderabad,2025-04,Ciprofloxacin,22.36
Hyderabad,2025-04,Doxycycline,21.03
Hyderabad,2025-04,Metronidazole,20.73
Hyderabad,2025-04,Cotrimoxazole,21.39
Hyderabad,2025-04,Meropenem,22.38
Hyderabad,2025-05,Amoxicillin,22.69
Hyderabad,2025-05,Amoxicillin-Clavulanate,25.2
Hyderabad,2025-05,Azithromycin,22.76
Hyderabad,2025-05,Cefixime,21.76
Hyderabad,2025-05,Ceftriaxone,22.75
Hyderabad,2025-05,Ciprofloxacin,21.99
Hyderabad,2025-05,Doxycycline,23.04
Hyderabad,2025-05,Metronidazole,20.22
Hyderabad,2025-05,Cotrimoxazole,21.04
Hyderabad,2025-05,Meropenem,21.16
Hyderabad,2025-06,Amoxicillin,24.65
Hyderabad,2025-06,Amoxicillin-Clavulanate,24.74
Hyderabad,2025-06,Azithromycin,24.46
Hyderabad,2025-06,Cefixime,24.11
Hyderabad,2025-06,Ceftriaxone,23.74
Hyderabad,2025-06,Ciprofloxacin,24.41
Hyderabad,2025-06,Doxycycline,21.53
Hyderabad,2025-06,Metronidazole,20.61
Hyderabad,2025-06,Cotrimoxazole,23.64
Hyderabad,2025-06,Meropenem,21.32
Hyderabad,2025-07,Amoxicillin,24.31
Hyderabad,2025-07,Amoxicillin-Clavulanate,23.98
Hyderabad,2025-07,Azithromycin,23.67
Hyderabad,2025-07,Cefixime,25.03
Hyderabad,2025-07,Ceftriaxone,25.22
Hyderabad,2025-07,Ciprofloxacin,24.22
Hyderabad,2025-07,Doxycycline,22.76
Hyderabad,2025-07,Metronidazole,23.21
Hyderabad,2025-07,Cotrimoxazole,22.97
Hyderabad,2025-07,Meropenem,22.65
Hyderabad,2025-08,Amoxicillin,27.55
Hyderabad,2025-08,Amoxicillin-Clavulanate,24.33
Hyderabad,2025-08,Azithromycin,24.17
Hyderabad,2025-08,Cefixime,23.51
Hyderabad,2025-08,Ceftriaxone,25.72
Hyderabad,2025-08,Ciprofloxacin,25.12
Hyderabad,2025-08,Doxycycline,24.36
Hyderabad,2025-08,Metronidazole,23.6
Hyderabad,2025-08,Cotrimoxazole,25.04
Hyderabad,2025-08,Meropenem,24.53
Hyderabad,2025-09,Amoxicillin,24.99
Hyderabad,2025-09,Amoxicillin-Clavulanate,24.02
Hyderabad,2025-09,Azithromycin,24.67
Hyderabad,2025-09,Cefixime,23.3
Hyderabad,2025-09,Ceftriaxone,23.81
Hyderabad,2025-09,Ciprofloxacin,24.24
Hyderabad,2025-09,Doxycycline,21.61
Hyderabad,2025-09,Metronidazole,24.29
Hyderabad,2025-09,Cotrimoxazole,22.85
Hyderabad,2025-09,Meropenem,22.63
Hyderabad,2025-10,Amoxicillin,24.61
Hyderabad,2025-10,Amoxicillin-Clavulanate,24.35
Hyderabad,2025-10,Azithromycin,23.46
Hyderabad,2025-10,Cefixime,24.38
Hyderabad,2025-10,Ceftriaxone,24.7
Hyderabad,2025-10,Ciprofloxacin,23.97
Hyderabad,2025-10,Doxycycline,22.84
Hyderabad,2025-10,Metronidazole,24.72
Hyderabad,2025-10,Cotrimoxazole,21.76
Hyderabad,2025-10,Meropenem,23.08
Hyderabad,2025-11,Amoxicillin,24.03
Hyderabad,2025-11,Amoxicillin-Clavulanate,24.48
Hyderabad,2025-11,Azithromycin,21.97
Hyderabad,2025-11,Cefixime,23.62
Hyderabad,2025-11,Ceftriaxone,24.36
Hyderabad,2025-11,Ciprofloxacin,25.35
Hyderabad,2025-11,Doxycycline,23.79
Hyderabad,2025-11,Metronidazole,21.97
Hyderabad,2025-11,Cotrimoxazole,23.26
Hyderabad,2025-11,Meropenem,24.02
Hyderabad,2025-12,Amoxicillin,23.02
Hyderabad,2025-12,Amoxicillin-Clavulanate,23.74
Hyderabad,2025-12,Azithromycin,23.37
Hyderabad,2025-12,Cefixime,23.55
Hyderabad,2025-12,Ceftriaxone,27.23
Hyderabad,2025-12,Ciprofloxacin,23.52
Hyderabad,2025-12,Doxycycline,23.73
Hyderabad,2025-12,Metronidazole,22.25
Hyderabad,2025-12,Cotrimoxazole,24.18
Hyderabad,2025-12,Meropenem,23.83
Chennai,2024-01,Amoxicillin,19.5
Chennai,2024-01,Amoxicillin-Clavulanate,19.65
Chennai,2024-01,Azithromycin,18.35
Chennai,2024-01,Cefixime,18.57
Chennai,2024-01,Ceftriaxone,21.22
Chennai,2024-01,Ciprofloxacin,19.22
Chennai,2024-01,Doxycycline,16.55
Chennai,2024-01,Metronidazole,21.03
Chennai,2024-01,Cotrimoxazole,18.64
Chennai,2024-01,Meropenem,18.63
Chennai,2024-02,Amoxicillin,22.04
Chennai,2024-02,Amoxicillin-Clavulanate,19.64
Chennai,2024-02,Azithromycin,19.24
Chennai,2024-02,Cefixime,18.57
Chennai,2024-02,Ceftriaxone,18.37
Chennai,2024-02,Ciprofloxacin,19.74
Chennai,2024-02,Doxycycline,19.7
Chennai,2024-02,Metronidazole,19.51
Chennai,2024-02,Cotrimoxazole,19.08
Chennai,2024-02,Meropenem,19.01
Chennai,2024-03,Amoxicillin,18.46
Chennai,2024-03,Amoxicillin-Clavulanate,20.55
Chennai,2024-03,Azithromycin,19.84
Chennai,2024-03,Cefixime,22.34
Chennai,2024-03,Ceftriaxone,20.43
Chennai,2024-03,Ciprofloxacin,19.13
Chennai,2024-03,Doxycycline,19.48
Chennai,2024-03,Metronidazole,19.05
Chennai,2024-03,Cotrimoxazole,20.33
Chennai,2024-03,Meropenem,19.25
Chennai,2024-04,Amoxicillin,19.12
Chennai,2024-04,Amoxicillin-Clavulanate,18.27
Chennai,2024-04,Azithromycin,19.98
Chennai,2024-04,Cefixime,21.72
Chennai,2024-04,Ceftriaxone,20.53
Chennai,2024-04,Ciprofloxacin,21.09
Chennai,2024-04,Doxycycline,20.68
Chennai,2024-04,Metronidazole,19.73
Chennai,2024-04,Cotrimoxazole,18.98
Chennai,2024-04,Meropenem,19.47
Chennai,2024-05,Amoxicillin,22.23
Chennai,2024-05,Amoxicillin-Clavulanate,21.04
Chennai,2024-05,Azithromycin,20.89
Chennai,2024-05,Cefixime,20.08
Chennai,2024-05,Ceftriaxone,20.62
Chennai,2024-05,Ciprofloxacin,20.45
Chennai,2024-05,Doxycycline,19.88
Chennai,2024-05,Metronidazole,21.1
Chennai,2024-05,Cotrimoxazole,17.68
Chennai,2024-05,Meropenem,19.65
Chennai,2024-06,Amoxicillin,20.99
Chennai,2024-06,Amoxicillin-Clavulanate,19.12
Chennai,2024-06,Azithromycin,20.98
Chennai,2024-06,Cefixime,19.96
Chennai,2024-06,Ceftriaxone,20.62
Chennai,2024-06,Ciprofloxacin,22.79
Chennai,2024-06,Doxycycline,21.22
Chennai,2024-06,Metronidazole,20.61
Chennai,2024-06,Cotrimoxazole,20.85
Chennai,2024-06,Meropenem,19.6
Chennai,2024-07,Amoxicillin,23.3
Chennai,2024-07,Amoxicillin-Clavulanate,21.53
Chennai,2024-07,Azithromycin,19.43
Chennai,2024-07,Cefixime,19.23
Chennai,2024-07,Ceftriaxone,21.66
Chennai,2024-07,Ciprofloxacin,20.71
Chennai,2024-07,Doxycycline,18.56
Chennai,2024-07,Metronidazole,20.47
Chennai,2024-07,Cotrimoxazole,20.16
Chennai,2024-07,Meropenem,20.39
Chennai,2024-08,Amoxicillin,21.76
Chennai,2024-08,Amoxicillin-Clavulanate,20.15
Chennai,2024-08,Azithromycin,21.13
Chennai,2024-08,Cefixime,20.4
Chennai,2024-08,Ceftriaxone,20.73
Chennai,2024-08,Ciprofloxacin,20.37
Chennai,2024-08,Doxycycline,21.55
Chennai,2024-08,Metronidazole,19.86
Chennai,2024-08,Cotrimoxazole,22.14
Chennai,2024-08,Meropenem,21.94
Chennai,2024-09,Amoxicillin,20.55
Chennai,2024-09,Amoxicillin-Clavulanate,17.7
Chennai,2024-09,Azithromycin,21.67
Chennai,2024-09,Cefixime,20.66
Chennai,2024-09,Ceftriaxone,20.35
Chennai,2024-09,Ciprofloxacin,20.39
Chennai,2024-09,Doxycycline,19.93
Chennai,2024-09,Metronidazole,21.69
Chennai,2024-09,Cotrimoxazole,20.89
Chennai,2024-09,Meropenem,21.48
Chennai,2024-10,Amoxicillin,21.5
Chennai,2024-10,Amoxicillin-Clavulanate,20.18
Chennai,2024-10,Azithromycin,19.72
Chennai,2024-10,Cefixime,21.27
Chennai,2024-10,Ceftriaxone,21.8
Chennai,2024-10,Ciprofloxacin,21.74
Chennai,2024-10,Doxycycline,19.74
Chennai,2024-10,Metronidazole,20.09
Chennai,2024-10,Cotrimoxazole,20.98
Chennai,2024-10,Meropenem,19.29
Chennai,2024-11,Amoxicillin,19.47
Chennai,2024-11,Amoxicillin-Clavulanate,19.41
Chennai,2024-11,Azithromycin,19.66
Chennai,2024-11,Cefixime,21.14
Chennai,2024-11,Ceftriaxone,22.04
Chennai,2024-11,Ciprofloxacin,18.92
Chennai,2024-11,Doxycycline,19.15
Chennai,2024-11,Metronidazole,19.29
Chennai,2024-11,Cotrimoxazole,20.99
Chennai,2024-11,Meropenem,18.92
Chennai,2024-12,Amoxicillin,20.36
Chennai,2024-12,Amoxicillin-Clavulanate,18.85
Chennai,2024-12,Azithromycin,20.57
Chennai,2024-12,Cefixime,20.35
Chennai,2024-12,Ceftriaxone,20.05
Chennai,2024-12,Ciprofloxacin,20.24
Chennai,2024-12,Doxycycline,21.16
Chennai,2024-12,Metronidazole,18.69
Chennai,2024-12,Cotrimoxazole,19.3
Chennai,2024-12,Meropenem,20.99
Chennai,2025-01,Amoxicillin,21.11
Chennai,2025-01,Amoxicillin-Clavulanate,21.34
Chennai,2025-01,Azithromycin,20.67
Chennai,2025-01,Cefixime,20.68
Chennai,2025-01,Ceftriaxone,20.59
Chennai,2025-01,Ciprofloxacin,21.64
Chennai,2025-01,Doxycycline,21.39
Chennai,2025-01,Metronidazole,21.18
Chennai,2025-01,Cotrimoxazole,19.11
Chennai,2025-01,Meropenem,21.24
Chennai,2025-02,Amoxicillin,20.82
Chennai,2025-02,Amoxicillin-Clavulanate,19.95
Chennai,2025-02,Azithromycin,20.22
Chennai,2025-02,Cefixime,21.82
Chennai,2025-02,Ceftriaxone,21.75
Chennai,2025-02,Ciprofloxacin,20.62
Chennai,2025-02,Doxycycline,21.21
Chennai,2025-02,Metronidazole,20.31
Chennai,2025-02,Cotrimoxazole,19.96
Chennai,2025-02,Meropenem,19.2
Chennai,2025-03,Amoxicillin,22.27
Chennai,2025-03,Amoxicillin-Clavulanate,21.27
Chennai,2025-03,Azithromycin,19.46
Chennai,2025-03,Cefixime,22.42
Chennai,2025-03,Ceftriaxone,21.22
Chennai,2025-03,Ciprofloxacin,23.24
Chennai,2025-03,Doxycycline,19.3
Chennai,2025-03,Metronidazole,20.52
Chennai,2025-03,Cotrimoxazole,20.4
Chennai,2025-03,Meropenem,19.45
Chennai,2025-04,Amoxicillin,21.97
Chennai,2025-04,Amoxicillin-Clavulanate,23.98
Chennai,2025-04,Azithromycin,21.78
Chennai,2025-04,Cefixime,21.29
Chennai,2025-04,Ceftriaxone,20.42
Chennai,2025-04,Ciprofloxacin,20.27
Chennai,2025-04,Doxycycline,20.9
Chennai,2025-04,Metronidazole,20.65
Chennai,2025-04,Cotrimoxazole,21.58
Chennai,2025-04,Meropenem,18.65
Chennai,2025-05,Amoxicillin,23.08
Chennai,2025-05,Amoxicillin-Clavulanate,23.81
Chennai,2025-05,Azithromycin,24.05
Chennai,2025-05,Cefixime,20.74
Chennai,2025-05,Ceftriaxone,22.23
Chennai,2025-05,Ciprofloxacin,21.89
Chennai,2025-05,Doxycycline,22.28
Chennai,2025-05,Metronidazole,20.64
Chennai,2025-05,Cotrimoxazole,24.32
Chennai,2025-05,Meropenem,21.81
Chennai,2025-06,Amoxicillin,23.27
Chennai,2025-06,Amoxicillin-Clavulanate,24.66
Chennai,2025-06,Azithromycin,22.46
Chennai,2025-06,Cefixime,23.49
Chennai,2025-06,Ceftriaxone,22.51
Chennai,2025-06,Ciprofloxacin,21.54
Chennai,2025-06,Doxycycline,21.67
Chennai,2025-06,Metronidazole,24.6
Chennai,2025-06,Cotrimoxazole,23.39
Chennai,2025-06,Meropenem,22.28
Chennai,2025-07,Amoxicillin,23.03
Chennai,2025-07,Amoxicillin-Clavulanate,24.58
Chennai,2025-07,Azithromycin,21.64
Chennai,2025-07,Cefixime,22.01
Chennai,2025-07,Ceftriaxone,23.41
Chennai,2025-07,Ciprofloxacin,25.88
Chennai,2025-07,Doxycycline,25.07
Chennai,2025-07,Metronidazole,22.34
Chennai,2025-07,Cotrimoxazole,22.61
Chennai,2025-07,Meropenem,20.81
Chennai,2025-08,Amoxicillin,24.46
Chennai,2025-08,Amoxicillin-Clavulanate,24.03
Chennai,2025-08,Azithromycin,24.27
Chennai,2025-08,Cefixime,25.0
Chennai,2025-08,Ceftriaxone,24.09
Chennai,2025-08,Ciprofloxacin,24.61
Chennai,2025-08,Doxycycline,22.48
Chennai,2025-08,Metronidazole,23.69
Chennai,2025-08,Cotrimoxazole,23.07
Chennai,2025-08,Meropenem,23.37
Chennai,2025-09,Amoxicillin,24.86
Chennai,2025-09,Amoxicillin-Clavulanate,23.99
Chennai,2025-09,Azithromycin,24.33
Chennai,2025-09,Cefixime,22.34
Chennai,2025-09,Ceftriaxone,23.19
Chennai,2025-09,Ciprofloxacin,23.77
Chennai,2025-09,Doxycycline,21.72
Chennai,2025-09,Metronidazole,22.71
Chennai,2025-09,Cotrimoxazole,23.27
Chennai,2025-09,Meropenem,24.37
Chennai,2025-10,Amoxicillin,24.55
Chennai,2025-10,Amoxicillin-Clavulanate,25.0
Chennai,2025-10,Azithromycin,23.75
Chennai,2025-10,Cefixime,23.43
Chennai,2025-10,Ceftriaxone,24.46
Chennai,2025-10,Ciprofloxacin,24.82
Chennai,2025-10,Doxycycline,24.58
Chennai,2025-10,Metronidazole,22.98
Chennai,2025-10,Cotrimoxazole,21.83
Chennai,2025-10,Meropenem,21.01
Chennai,2025-11,Amoxicillin,23.89
Chennai,2025-11,Amoxicillin-Clavulanate,21.16
Chennai,2025-11,Azithromycin,25.27
Chennai,2025-11,Cefixime,24.54
Chennai,2025-11,Ceftriaxone,23.47
Chennai,2025-11,Ciprofloxacin,22.66
Chennai,2025-11,Doxycycline,24.28
